timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1622725320000.0,1578,1622725320000.0,0.0019799999999999818,-4.1878e-05,100.127122055,100.127122055,-1.0,0.41878,0.0,0.4168,long_nclose,0.0,0.0,10.0
1622725380000.0,1579,1622725380000.0,0.0,-4.194e-05,100.127080115,100.127280115,1.0,0.4194,1.0,0.4194,long_ientry,0.4194,0.004188677024420388,1.0
1622725500000.0,1581,1622725500000.0,0.0019899999999999918,-4.2139e-05,100.129027976,100.129027976,-1.0,0.42139,0.0,0.4194,long_nclose,0.0,0.0,2.0
1622725560000.0,1582,1622725560000.0,0.0,-4.193e-05,100.12898604600001,100.128086046,1.0,0.4193,1.0,0.4193,long_ientry,0.4193,0.004187598582166511,1.0
1622726100000.0,1591,1622726100000.0,0.0,-0.00012466499999999999,100.12886138100001,100.12091138100001,3.0,0.41555,4.0,0.41648749999999995,long_primary_rentry,1.6659499999999998,0.016638059966156,9.0
1622726400000.0,1596,1622726400000.0,0.0,-0.00020551500000000003,100.128655866,100.118255866,5.0,0.41103,9.0,0.4134555555555556,long_primary_rentry,3.7211000000000003,0.037163187379443775,5.0
1622726460000.0,1597,1622726460000.0,0.0056533333333332325,-0.000124602,100.13418459733333,100.132651264,-3.0,0.41534,6.0,0.4134555555555556,long_nclose,2.4807333333333332,0.024774090319994453,1.0
1622726460000.0,1597,1622726460000.0,0.011786666666666612,-0.000249252,100.145722012,100.145722012,-6.0,0.41542,0.0,0.4134555555555556,long_nclose,0.0,0.0,0.0
1622726520000.0,1598,1622726520000.0,0.0,-4.1320000000000004e-05,100.145680692,100.145280692,1.0,0.4132,1.0,0.4132,long_ientry,0.4132,0.004125989230337399,1.0
1622727060000.0,1607,1622727060000.0,0.0,-0.000122853,100.145557839,100.141427839,3.0,0.40951,4.0,0.4104325,long_primary_rentry,1.64173,0.016393438065813597,9.0
1622727840000.0,1620,1622727840000.0,0.0,-0.00020252500000000003,100.145355314,100.121575314,5.0,0.40505,9.0,0.40744222222222226,long_primary_rentry,3.6669800000000006,0.03661657586118094,13.0
1622728380000.0,1629,1622728380000.0,0.005573333333333208,-0.00012279,100.15080585733332,100.160152524,-3.0,0.4093,6.0,0.40744222222222226,long_nclose,2.4446533333333336,0.02440972204273411,9.0
1622728380000.0,1629,1622728380000.0,0.011626666666666563,-0.000245628,100.162186896,100.162186896,-6.0,0.40938,0.0,0.40744222222222226,long_nclose,0.0,0.0,0.0
1622728440000.0,1630,1622728440000.0,0.0,-4.09e-05,100.16214599599999,100.16124599599999,1.0,0.409,1.0,0.409,long_ientry,0.409,0.0040833789645075445,1.0
1622729700000.0,1651,1622729700000.0,0.0,-0.00012160199999999999,100.162024394,100.157004394,3.0,0.40534,4.0,0.406255,long_primary_rentry,1.62502,0.016223913302788072,21.0
1622730000000.0,1656,1622730000000.0,0.0,-0.00020046499999999999,100.161823929,100.122253929,5.0,0.40093,9.0,0.40329666666666664,long_primary_rentry,3.62967,0.03623805815050755,5.0
1622732400000.0,1696,1622732400000.0,0.00550000000000006,-0.000121539,100.16720238999999,100.18222238999999,-3.0,0.40513,6.0,0.40329666666666664,long_nclose,2.41978,0.02415740823606724,40.0
1622732400000.0,1696,1622732400000.0,0.011480000000000268,-0.000243126,100.17843926399999,100.17843926399999,-6.0,0.40521,0.0,0.40329666666666664,long_nclose,0.0,0.0,0.0
1622732460000.0,1697,1622732460000.0,0.0,-4.058e-05,100.17839868399999,100.17899868399999,1.0,0.4058,1.0,0.4058,long_ientry,0.4058,0.0040507734734315775,1.0
1622733300000.0,1711,1622733300000.0,0.0,-0.00012065100000000002,100.17827803299998,100.17356803299998,3.0,0.40217,4.0,0.40307750000000003,long_primary_rentry,1.6123100000000001,0.016094407207407627,14.0
1622735820000.0,1753,1622735820000.0,0.007649999999999935,-0.00016199600000000003,100.18576603699998,100.18576603699998,-4.0,0.40499,0.0,0.40307750000000003,long_nclose,0.0,0.0,42.0
1622735880000.0,1754,1622735880000.0,0.0,-4.095e-05,100.18572508699998,100.18822508699998,1.0,0.4095,1.0,0.4095,long_ientry,0.4095,0.004087408656716269,1.0
1622735940000.0,1755,1622735940000.0,0.0025000000000000022,-4.12e-05,100.18818388699998,100.18818388699998,-1.0,0.412,0.0,0.4095,long_nclose,0.0,0.0,1.0
1622736000000.0,1756,1622736000000.0,0.0,-4.101e-05,100.18814287699998,100.18394287699998,1.0,0.4101,1.0,0.4101,long_ientry,0.4101,0.004093298749967607,1.0
1622736060000.0,1757,1622736060000.0,0.0,-0.00012177000000000001,100.18802110699997,100.18262110699997,3.0,0.4059,4.0,0.40695000000000003,long_primary_rentry,1.6278000000000001,0.01624745136208972,1.0
1622736120000.0,1758,1622736120000.0,0.0,-0.000200805,100.18782030199996,100.16997030199997,5.0,0.40161,9.0,0.40398333333333336,long_primary_rentry,3.6358500000000005,0.036290339374989086,1.0
1622736120000.0,1758,1622736120000.0,0.01958666666666664,-0.00016355200000000002,100.20724341666663,100.19732674999996,-4.0,0.40888,5.0,0.40398333333333336,long_nclose,2.019916666666667,0.020157391799191147,0.0
1622736300000.0,1761,1622736300000.0,0.0,-0.000159888,100.20708352866663,100.20358686199997,4.0,0.39972,9.0,0.40208851851851857,long_primary_rentry,3.6187966666666673,0.03611318221462282,3.0
1622736360000.0,1762,1622736360000.0,0.005494444444444302,-0.000121176,100.21245679711107,100.21552568599996,-3.0,0.40392,6.0,0.40208851851851857,long_nclose,2.4125311111111114,0.02407416391352916,1.0
1622736360000.0,1762,1622736360000.0,0.01146888888888875,-0.00024240000000000004,100.22368328599995,100.22368328599995,-6.0,0.404,0.0,0.40208851851851857,long_nclose,0.0,0.0,0.0
1622736420000.0,1763,1622736420000.0,0.0,-4.0260000000000004e-05,100.22364302599995,100.22464302599995,1.0,0.4026,1.0,0.4026,long_ientry,0.4026,0.004017016223363162,1.0
1622736480000.0,1764,1622736480000.0,0.0019099999999999673,-4.0451e-05,100.22551257499994,100.22551257499994,-1.0,0.40451,0.0,0.4026,long_nclose,0.0,0.0,1.0
1622736540000.0,1765,1622736540000.0,0.0,-4.048e-05,100.22547209499994,100.22517209499995,1.0,0.4048,1.0,0.4048,long_ientry,0.4048,0.004038893422385732,1.0
1622736660000.0,1767,1622736660000.0,0.0019200000000000328,-4.0672000000000006e-05,100.22735142299994,100.22735142299994,-1.0,0.40672,0.0,0.4048,long_nclose,0.0,0.0,2.0
1622736720000.0,1768,1622736720000.0,0.0,-4.08e-05,100.22731062299995,100.22641062299995,1.0,0.408,1.0,0.408,long_ientry,0.408,0.0040707467601786874,1.0
1622736840000.0,1770,1622736840000.0,0.0019400000000000528,-4.099400000000001e-05,100.22920962899995,100.22920962899995,-1.0,0.40994,0.0,0.408,long_nclose,0.0,0.0,2.0
1622736900000.0,1771,1622736900000.0,0.0,-4.088e-05,100.22916874899995,100.22856874899995,1.0,0.4088,1.0,0.4088,long_ientry,0.4088,0.004078653001939407,1.0
1622737140000.0,1775,1622737140000.0,0.0,-0.00012154500000000002,100.22904720399995,100.22719720399995,3.0,0.40515,4.0,0.40606250000000005,long_primary_rentry,1.6242500000000002,0.016205382025572916,4.0
1622737320000.0,1778,1622737320000.0,0.0,-0.00020036999999999998,100.22884683399995,100.21889683399995,5.0,0.40074,9.0,0.40310555555555555,long_primary_rentry,3.62795,0.03619666507795553,3.0
1622737500000.0,1781,1622737500000.0,0.005503333333333416,-0.00012148200000000001,100.23422868533329,100.23479535199996,-3.0,0.40494,6.0,0.40310555555555555,long_nclose,2.418633333333333,0.024129814386322883,3.0
1622737500000.0,1781,1622737500000.0,0.011486666666666645,-0.00024301200000000002,100.24547233999996,100.24547233999996,-6.0,0.40502,0.0,0.40310555555555555,long_nclose,0.0,0.0,0.0
1622737560000.0,1782,1622737560000.0,0.0,-4.032e-05,100.24543201999997,100.24613201999996,1.0,0.4032,1.0,0.4032,long_ientry,0.4032,0.004022128408998802,1.0
1622737620000.0,1783,1622737620000.0,0.0019100000000000228,-4.0511000000000006e-05,100.24730150899997,100.24730150899997,-1.0,0.40511,0.0,0.4032,long_nclose,0.0,0.0,1.0
1622737680000.0,1784,1622737680000.0,0.0,-4.0360000000000007e-05,100.24726114899997,100.24726114899997,1.0,0.4036,1.0,0.4036,long_ientry,0.4036,0.0040260451544917465,1.0
1622737920000.0,1788,1622737920000.0,0.0019199999999999773,-4.0552e-05,100.24914059699996,100.24914059699996,-1.0,0.40552,0.0,0.4036,long_nclose,0.0,0.0,4.0
1622738040000.0,1790,1622738040000.0,0.0,-4.0600000000000004e-05,100.24909999699996,100.24869999699996,1.0,0.406,1.0,0.406,long_ientry,0.406,0.004049911670151153,2.0
1622739060000.0,1807,1622739060000.0,0.0,-0.00012071100000000002,100.24897928599997,100.24946928599996,3.0,0.40237,4.0,0.40327750000000007,long_primary_rentry,1.6131100000000003,0.016091036651834274,17.0
1622739420000.0,1813,1622739420000.0,0.007649999999999713,-0.000162076,100.25646720999997,100.25646720999997,-4.0,0.40519,0.0,0.40327750000000007,long_nclose,0.0,0.0,6.0
1622739480000.0,1814,1622739480000.0,0.0,-4.055e-05,100.25642665999997,100.25632665999997,1.0,0.4055,1.0,0.4055,long_ientry,0.4055,0.004044628494242806,1.0
1622739600000.0,1816,1622739600000.0,0.0,-0.000120564,100.25630609599997,100.25796609599998,3.0,0.40188,4.0,0.402785,long_primary_rentry,1.61114,0.016070211069389093,2.0
1622741340000.0,1845,1622741340000.0,0.00766,-0.00016188000000000002,100.26380421599998,100.26380421599998,-4.0,0.4047,0.0,0.402785,long_nclose,0.0,0.0,29.0
1622741400000.0,1846,1622741400000.0,0.0,-4.0400000000000006e-05,100.26376381599998,100.26306381599998,1.0,0.404,1.0,0.404,long_ientry,0.404,0.004029371974718649,1.0
1622742300000.0,1861,1622742300000.0,0.0,-0.00012011700000000002,100.26364369899999,100.25287369899999,3.0,0.40039,4.0,0.40129250000000005,long_primary_rentry,1.6051700000000002,0.016009491983144535,15.0
1622742300000.0,1861,1622742300000.0,0.0,-0.000198015,100.26344568399999,100.265525684,5.0,0.39603,9.0,0.3983688888888889,long_primary_rentry,3.58532,0.03575899447242061,0.0
1622742360000.0,1862,1622742360000.0,0.00543333333333329,-0.000120054,100.26875896333331,100.25154562999998,-3.0,0.40018,6.0,0.3983688888888889,long_nclose,2.3902133333333335,0.02383806639321622,1.0
1622742720000.0,1868,1622742720000.0,0.0,-0.000118458,100.26864050533331,100.22904717199998,3.0,0.39486,9.0,0.39719925925925925,long_primary_rentry,3.574793333333333,0.0356521571980742,6.0
1622742720000.0,1868,1622742720000.0,0.0,-0.000272727,100.26836777833331,100.25110444499998,7.0,0.38961,16.0,0.3938789583333333,long_primary_rentry,6.302063333333333,0.06285195892752057,0.0
1622743500000.0,1881,1622743500000.0,0.006884166666666802,-0.00015824,100.27509370499997,100.29814620499998,-4.0,0.3956,12.0,0.3938789583333333,long_nclose,4.7265475,0.047135807361148564,13.0
1622743500000.0,1881,1622743500000.0,0.01074625000000029,-0.00023740200000000003,100.28560255299998,100.29712880299998,-6.0,0.39567,6.0,0.3938789583333333,long_nclose,2.36327375,0.023565434018816733,0.0
1622743500000.0,1881,1622743500000.0,0.011226250000000104,-0.00023745,100.29659135299998,100.29659135299998,-6.0,0.39575,0.0,0.3938789583333333,long_nclose,0.0,0.0,0.0
1622743560000.0,1882,1622743560000.0,0.0,-3.958e-05,100.29655177299998,100.29555177299997,1.0,0.3958,1.0,0.3958,long_ientry,0.3958,0.0039462971857278754,1.0
1622744460000.0,1897,1622744460000.0,0.0,-0.000117678,100.29643409499998,100.28225409499998,3.0,0.39226,4.0,0.39314499999999997,long_primary_rentry,1.5725799999999999,0.01567932114625795,15.0
1622744820000.0,1903,1622744820000.0,0.0,-0.00019399500000000003,100.29624009999998,100.26311009999998,5.0,0.38799,9.0,0.3902811111111111,long_primary_rentry,3.51253,0.035021552118981183,6.0
1622744820000.0,1903,1622744820000.0,0.0,-0.000306264,100.29593383599997,100.29296383599997,8.0,0.38283,17.0,0.3867747058823529,long_primary_rentry,6.575169999999999,0.06555769260547953,0.0
1622746320000.0,1928,1622746320000.0,0.0,-0.000414249,100.29551958699997,100.18425958699997,11.0,0.37659,28.0,0.3827735714285714,long_primary_rentry,10.717659999999999,0.10686080538924883,25.0
1622747100000.0,1941,1622747100000.0,0.006065714285714563,-0.000153716,100.30143158528568,100.31406587099997,-4.0,0.38429,24.0,0.3827735714285714,long_nclose,9.186565714285713,0.09158957722826153,13.0
1622747100000.0,1941,1622747100000.0,0.009578571428571658,-0.000230622,100.31077953471426,100.32025524899997,-6.0,0.38437,18.0,0.3827735714285714,long_nclose,6.889924285714285,0.06868578150496686,0.0
1622747100000.0,1941,1622747100000.0,0.009998571428571745,-0.000230664,100.32054744214282,100.32686458499997,-6.0,0.38444,12.0,0.3827735714285714,long_nclose,4.593282857142857,0.04578606251916546,0.0
1622747100000.0,1941,1622747100000.0,0.01047857142857156,-0.000230712,100.3307953015714,100.33395387299997,-6.0,0.38452,6.0,0.3827735714285714,long_nclose,2.2966414285714283,0.022890692948942047,0.0
1622747100000.0,1941,1622747100000.0,0.010898571428571646,-0.000230754,100.34146311899997,100.34146311899997,-6.0,0.38459,0.0,0.3827735714285714,long_nclose,0.0,0.0,0.0
1622747160000.0,1942,1622747160000.0,0.0,-3.833e-05,100.34142478899997,100.34102478899997,1.0,0.3833,1.0,0.3833,long_ientry,0.3833,0.0038199577174233986,1.0
1622747520000.0,1948,1622747520000.0,0.0018200000000000438,-3.851200000000001e-05,100.34320627699996,100.34320627699996,-1.0,0.38512,0.0,0.3833,long_nclose,0.0,0.0,6.0
1622747580000.0,1949,1622747580000.0,0.0,-3.848e-05,100.34316779699996,100.34266779699996,1.0,0.3848,1.0,0.3848,long_ientry,0.3848,0.003834840063834467,1.0
1622747700000.0,1951,1622747700000.0,0.0018299999999999983,-3.8663e-05,100.34495913399996,100.34495913399996,-1.0,0.38663,0.0,0.3848,long_nclose,0.0,0.0,2.0
1622747760000.0,1952,1622747760000.0,0.0,-3.875e-05,100.34492038399996,100.34492038399996,1.0,0.3875,1.0,0.3875,long_ientry,0.3875,0.0038616802775577968,1.0
1622748000000.0,1956,1622748000000.0,0.0018400000000000083,-3.8934000000000004e-05,100.34672144999996,100.34672144999996,-1.0,0.38934,0.0,0.3875,long_nclose,0.0,0.0,4.0
1622748060000.0,1957,1622748060000.0,0.0,-3.898e-05,100.34668246999996,100.34688246999997,1.0,0.3898,1.0,0.3898,long_ientry,0.3898,0.0038845330050301975,1.0
1622749860000.0,1987,1622749860000.0,0.0018500000000000183,-3.9165e-05,100.34849330499996,100.34849330499996,-1.0,0.39165,0.0,0.3898,long_nclose,0.0,0.0,30.0
1622749920000.0,1988,1622749920000.0,0.0,-3.922e-05,100.34845408499996,100.34875408499995,1.0,0.3922,1.0,0.3922,long_ientry,0.3922,0.00390838108644691,1.0
1622749980000.0,1989,1622749980000.0,0.0018600000000000283,-3.9406e-05,100.35027467899995,100.35027467899995,-1.0,0.39406,0.0,0.3922,long_nclose,0.0,0.0,1.0
1622750040000.0,1990,1622750040000.0,0.0,-3.936e-05,100.35023531899995,100.34883531899995,1.0,0.3936,1.0,0.3936,long_ientry,0.3936,0.003922262850194604,1.0
1622750400000.0,1996,1622750400000.0,0.0018699999999999828,-3.9547e-05,100.35206577199995,100.35206577199995,-1.0,0.39547,0.0,0.3936,long_nclose,0.0,0.0,6.0
1622750460000.0,1997,1622750460000.0,0.0,-3.961e-05,100.35202616199994,100.35202616199994,1.0,0.3961,1.0,0.3961,long_ientry,0.3961,0.00394710515720499,1.0
1622750580000.0,1999,1622750580000.0,0.0018799999999999928,-3.9798e-05,100.35386636399994,100.35386636399994,-1.0,0.39798,0.0,0.3961,long_nclose,0.0,0.0,2.0
1622750640000.0,2000,1622750640000.0,0.0,-3.974e-05,100.35382662399994,100.35322662399993,1.0,0.3974,1.0,0.3974,long_ientry,0.3974,0.003959988506357171,1.0
1622751060000.0,2007,1622751060000.0,0.0,-0.000118155,100.35370846899994,100.35715846899994,3.0,0.39385,4.0,0.39473749999999996,long_primary_rentry,1.5789499999999999,0.015733848046958324,7.0
1622752080000.0,2024,1622752080000.0,0.007490000000000219,-0.00015864400000000002,100.36103982499995,100.36103982499995,-4.0,0.39661,0.0,0.39473749999999996,long_nclose,0.0,0.0,17.0
1622752140000.0,2025,1622752140000.0,0.0,-3.9710000000000004e-05,100.36100011499995,100.36130011499995,1.0,0.3971,1.0,0.3971,long_ientry,0.3971,0.003956716249788043,1.0
1622752440000.0,2030,1622752440000.0,0.0,-0.000118065,100.36088204999996,100.36193204999996,3.0,0.39355,4.0,0.3944375,long_primary_rentry,1.57775,0.015720766575307323,5.0
1622753400000.0,2046,1622753400000.0,0.007489999999999997,-0.000158524,100.36821352599996,100.36821352599996,-4.0,0.39631,0.0,0.3944375,long_nclose,0.0,0.0,16.0
1622753460000.0,2047,1622753460000.0,0.0,-3.988e-05,100.36817364599996,100.36937364599996,1.0,0.3988,1.0,0.3988,long_ientry,0.3988,0.003973371094771272,1.0
